E	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10	iter11	iter12	iter13	iter14	iter15	iter16	iter17	iter18	iter19	iter20
-52.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	10677.0	17943.0	10399.0	19282.0	33618.0	9890.0	38257.0	19361.0
-52.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	8489.0	20766.0	10627.0	18062.0	33711.0	10069.0	38512.0	18721.0
-52.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	8296.0	20250.0	10438.0	19152.0	32503.0	10354.0	37506.0	17245.0
-52.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	9919.0	18629.0	11079.0	19237.0	32269.0	10475.0	36938.0	18651.0
-52.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	797.0	7876.0	18311.0	11394.0	18342.0	33028.0	9246.0	34531.0	19498.0
-52.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1371.0	9452.0	18992.0	11307.0	17599.0	30542.0	10817.0	35234.0	19287.0
-51.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2630.0	9542.0	19290.0	10787.0	18160.0	32168.0	10714.0	34215.0	18729.0
-51.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	4944.0	10154.0	19030.0	10059.0	18018.0	30764.0	10879.0	36225.0	19688.0
-51.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9341.0	10464.0	18381.0	10799.0	16885.0	31503.0	10914.0	35095.0	17786.0
-51.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	18315.0	9375.0	18235.0	10671.0	16928.0	32809.0	11074.0	33589.0	18796.0
-51.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	12876.0	10921.0	18937.0	10861.0	17891.0	32410.0	10000.0	34876.0	17757.0
-51.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	11267.0	10543.0	18349.0	9921.0	17460.0	32351.0	10317.0	34987.0	18515.0
-51.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	13181.0	10689.0	19016.0	9984.0	16214.0	32293.0	10850.0	34548.0	17761.0
-51.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	12595.0	11700.0	18283.0	10844.0	18158.0	31560.0	10341.0	34669.0	18732.0
-51.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	11665.0	12484.0	18459.0	10645.0	17867.0	31954.0	10360.0	35683.0	18717.0
-51.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	14529.0	11087.0	19013.0	9939.0	17795.0	33738.0	10795.0	35819.0	18483.0
-50.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.0	11224.0	12529.0	18759.0	10136.0	17956.0	33191.0	10386.0	36352.0	17913.0
-50.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	11902.0	11571.0	18796.0	10379.0	18056.0	31590.0	10887.0	37638.0	18486.0
-50.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	974.0	12194.0	11395.0	18650.0	10513.0	18527.0	32145.0	11152.0	37345.0	19201.0
-50.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1731.0	10853.0	12055.0	18233.0	11419.0	17611.0	32738.0	10721.0	36149.0	17846.0
-50.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2574.0	11866.0	11767.0	18539.0	10941.0	17975.0	32377.0	10638.0	37487.0	18997.0
-50.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3997.0	12386.0	10983.0	18581.0	11214.0	18522.0	32305.0	10701.0	37592.0	19605.0
-50.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6372.0	11740.0	10170.0	20723.0	11946.0	18150.0	32461.0	10757.0	36715.0	19138.0
-50.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10246.0	11484.0	10446.0	19989.0	11198.0	17449.0	31800.0	10940.0	36049.0	19979.0
-50.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15241.0	11655.0	11230.0	19856.0	11958.0	18237.0	32898.0	10840.0	37409.0	19015.0
-50.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23700.0	11972.0	11097.0	19088.0	11737.0	17880.0	32349.0	11153.0	37427.0	19011.0
-49.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	36160.0	11100.0	11388.0	20049.0	11468.0	17978.0	32663.0	10829.0	38038.0	19642.0
-49.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	27132.0	11223.0	11322.0	19992.0	11384.0	18698.0	32171.0	10599.0	38278.0	20159.0
-49.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	83160.0	10585.0	11217.0	20128.0	11356.0	18258.0	32444.0	11515.0	37057.0	19546.0
-49.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12850.0	9897.0	11124.0	20011.0	12235.0	17601.0	31863.0	11768.0	36715.0	19311.0
-49.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	16846.0	10464.0	11604.0	19744.0	11254.0	16786.0	32273.0	12147.0	37173.0	20114.0
-49.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	13847.0	9762.0	10714.0	20745.0	12191.0	17341.0	32385.0	12342.0	38001.0	18859.0
-49.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	41231.0	9552.0	11314.0	19779.0	12394.0	17197.0	32373.0	12686.0	37706.0	18814.0
-49.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	45287.0	10156.0	11398.0	20098.0	11641.0	17920.0	32290.0	12501.0	38840.0	18376.0
-49.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	95855.0	9865.0	11262.0	20345.0	11714.0	17843.0	33865.0	12196.0	39666.0	19441.0
-49.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	46409.0	9310.0	11684.0	20077.0	12543.0	17973.0	32965.0	11666.0	38519.0	19731.0
-48.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	37093.0	9010.0	11969.0	19800.0	11680.0	18003.0	33845.0	12299.0	39204.0	19716.0
-48.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	26637.0	8824.0	12075.0	20465.0	12960.0	17804.0	33985.0	12538.0	38798.0	19444.0
-48.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	24274.0	8724.0	12355.0	20147.0	12892.0	17066.0	34162.0	12472.0	39750.0	19445.0
-48.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	27003.0	7919.0	12149.0	20259.0	13068.0	17842.0	34499.0	12133.0	39125.0	20026.0
-48.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	27041.0	8333.0	13033.0	19607.0	13390.0	17623.0	34666.0	12969.0	39914.0	20754.0
-48.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	395.0	26498.0	8152.0	13379.0	20555.0	14001.0	17824.0	34458.0	13220.0	38147.0	19666.0
-48.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	28712.0	7814.0	13594.0	19942.0	13635.0	17991.0	35085.0	13357.0	38869.0	19539.0
-48.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	764.0	28361.0	7482.0	13231.0	20019.0	14324.0	17678.0	33456.0	13264.0	38190.0	19620.0
-48.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1021.0	29142.0	7265.0	13890.0	20034.0	14311.0	17752.0	35133.0	14209.0	38419.0	20329.0
-48.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1290.0	31435.0	7826.0	14060.0	20342.0	14468.0	17648.0	35149.0	14846.0	38815.0	20297.0
-47.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1847.0	29983.0	7945.0	13890.0	21012.0	15180.0	18202.0	34647.0	14991.0	39159.0	19529.0
-47.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2578.0	30747.0	7682.0	14475.0	20892.0	14836.0	16794.0	34208.0	15240.0	38407.0	19824.0
-47.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3373.0	32603.0	7691.0	14080.0	20674.0	14877.0	17836.0	35307.0	15828.0	38835.0	19480.0
-47.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5167.0	28647.0	7603.0	15321.0	20783.0	14549.0	17695.0	34577.0	15200.0	38380.0	19579.0
-47.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6950.0	29540.0	7581.0	14748.0	20671.0	15404.0	17005.0	34254.0	15837.0	39449.0	19183.0
-47.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9185.0	30498.0	7499.0	14944.0	21084.0	14601.0	17636.0	33744.0	16783.0	39271.0	19712.0
-47.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	12931.0	29049.0	7429.0	15828.0	20865.0	15310.0	17198.0	34498.0	16813.0	38314.0	19171.0
-47.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8651.0	29084.0	7890.0	16158.0	20566.0	15268.0	18067.0	34305.0	17295.0	38140.0	19482.0
-47.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11559.0	29837.0	7946.0	16152.0	21186.0	15172.0	17312.0	33944.0	17559.0	38002.0	19272.0
-47.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15908.0	29239.0	8194.0	15600.0	20850.0	15783.0	17687.0	33979.0	17549.0	37802.0	19837.0
-46.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	20981.0	30145.0	7440.0	15615.0	21399.0	15828.0	18478.0	35083.0	17914.0	38420.0	20299.0
-46.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	112392.0	28765.0	8351.0	15971.0	21380.0	15909.0	17919.0	35984.0	18087.0	38911.0	20164.0
-46.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	37556.0	29577.0	7967.0	16195.0	22218.0	15801.0	17538.0	35195.0	18155.0	38978.0	20525.0
-46.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	12586.0	29546.0	7660.0	16451.0	22436.0	15776.0	18120.0	34648.0	18554.0	38350.0	20796.0
-46.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22168.0	30139.0	7914.0	16032.0	21954.0	15813.0	18150.0	35658.0	18449.0	38734.0	20363.0
-46.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	50494.0	29335.0	8258.0	16992.0	22438.0	16029.0	18190.0	35759.0	19053.0	37938.0	20748.0
-46.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	94127.0	29201.0	7995.0	16902.0	22419.0	16467.0	18245.0	36030.0	19421.0	38296.0	21501.0
-46.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	46819.0	28967.0	8325.0	17333.0	22834.0	16436.0	18223.0	37838.0	19338.0	38361.0	21637.0
-46.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	23148.0	29404.0	8046.0	17295.0	22902.0	17252.0	18109.0	36214.0	20426.0	37766.0	22355.0
-46.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	19979.0	29276.0	7977.0	16951.0	23314.0	17061.0	18142.0	37787.0	19984.0	37639.0	21860.0
-45.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	60.0	23285.0	29852.0	8198.0	16957.0	23439.0	16839.0	18160.0	37105.0	20462.0	37389.0	21937.0
-45.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	99.0	24605.0	30562.0	8022.0	17283.0	23193.0	17133.0	18542.0	37538.0	20767.0	37532.0	21828.0
-45.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	85.0	27932.0	30015.0	8614.0	18078.0	23424.0	16380.0	18776.0	37314.0	21171.0	37411.0	21813.0
-45.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	22271.0	29629.0	8130.0	18280.0	23233.0	17080.0	18576.0	38595.0	21023.0	37299.0	21837.0
-45.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	177.0	22728.0	30241.0	8507.0	17884.0	23988.0	17452.0	18376.0	38173.0	20158.0	37679.0	21931.0
-45.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1204.0	21550.0	29911.0	9007.0	17898.0	24350.0	17087.0	19184.0	38326.0	20901.0	37818.0	21700.0
-45.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1782.0	18781.0	29674.0	8781.0	18601.0	24386.0	16433.0	18435.0	38840.0	21289.0	37436.0	21809.0
-45.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2166.0	19931.0	29991.0	8527.0	18708.0	24591.0	17011.0	18987.0	39028.0	21301.0	37160.0	22004.0
-45.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2663.0	20857.0	30204.0	8826.0	19260.0	24463.0	16874.0	18675.0	39193.0	21269.0	37654.0	21717.0
-45.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5300.0	20481.0	29593.0	8700.0	18854.0	24393.0	17044.0	19183.0	39689.0	21859.0	37366.0	21779.0
-44.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2563.0	20058.0	29168.0	8920.0	19055.0	24207.0	16837.0	19285.0	39786.0	21682.0	37578.0	21400.0
-44.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	2128.0	21412.0	29427.0	8661.0	18722.0	24518.0	16890.0	19475.0	40806.0	21605.0	36481.0	22404.0
-44.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	22829.0	20185.0	28658.0	8853.0	18980.0	24802.0	16517.0	19982.0	40254.0	22534.0	37657.0	22753.0
-44.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6468.0	19523.0	29583.0	8880.0	19080.0	25678.0	17584.0	18912.0	40526.0	22660.0	37190.0	23280.0
-44.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12481.0	19204.0	29572.0	9390.0	19341.0	25396.0	17620.0	19262.0	40495.0	22092.0	37113.0	23932.0
-44.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	4219.0	19505.0	28824.0	9602.0	19522.0	25773.0	17720.0	19833.0	42418.0	22771.0	36560.0	22775.0
-44.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	9849.0	19547.0	29921.0	10116.0	19338.0	25581.0	17619.0	19428.0	41054.0	23251.0	36622.0	23357.0
-44.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	6016.0	18663.0	29874.0	10084.0	19030.0	25660.0	17237.0	19788.0	41548.0	23351.0	36677.0	23143.0
-44.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	6501.0	18871.0	29680.0	10030.0	18899.0	25903.0	18121.0	19641.0	41977.0	22908.0	37244.0	23489.0
-44.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	9076.0	18387.0	29136.0	9903.0	18697.0	27342.0	18101.0	20265.0	41459.0	22933.0	36270.0	23693.0
-43.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	6261.0	18104.0	28910.0	10401.0	19615.0	26785.0	17628.0	19347.0	41727.0	23646.0	36551.0	23915.0
-43.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	9060.0	17552.0	28611.0	9840.0	20168.0	26481.0	17851.0	19654.0	41447.0	23744.0	36502.0	24269.0
-43.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	10347.0	17253.0	30192.0	10483.0	19557.0	26699.0	17929.0	18834.0	42163.0	23455.0	36948.0	24358.0
-43.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	14834.0	17347.0	29848.0	10576.0	20357.0	27100.0	17701.0	19785.0	42528.0	23574.0	37778.0	24351.0
-43.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	10573.0	17533.0	29995.0	10437.0	20412.0	28170.0	18286.0	19689.0	42110.0	23773.0	36183.0	24332.0
-43.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	11076.0	17628.0	29811.0	10568.0	20155.0	27928.0	17809.0	19766.0	41969.0	23935.0	37537.0	24545.0
-43.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	10397.0	17333.0	29445.0	11067.0	20243.0	28166.0	17605.0	19293.0	41955.0	24850.0	36976.0	24197.0
-43.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	12639.0	17420.0	29473.0	10973.0	19531.0	28476.0	18502.0	19543.0	42056.0	24635.0	36543.0	24500.0
-43.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	10919.0	16195.0	29366.0	10999.0	20101.0	28471.0	18117.0	19779.0	42139.0	24830.0	36722.0	25572.0
-43.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	11187.0	16815.0	29789.0	11692.0	20381.0	29022.0	18327.0	19816.0	41792.0	25261.0	37860.0	25061.0
-42.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0	10407.0	16509.0	29362.0	11520.0	19880.0	29184.0	18493.0	19564.0	42450.0	25697.0	38294.0	25107.0
-42.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	12058.0	16462.0	29956.0	11135.0	19853.0	28892.0	17929.0	20217.0	42210.0	25690.0	37813.0	24896.0
-42.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	419.0	12461.0	15638.0	29497.0	11205.0	20196.0	29414.0	18391.0	19647.0	41452.0	25963.0	38203.0	24885.0
-42.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517.0	12353.0	16609.0	28905.0	11200.0	20358.0	28570.0	18557.0	20566.0	42087.0	25592.0	38437.0	25114.0
-42.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	690.0	11476.0	16298.0	29150.0	11130.0	20538.0	28861.0	18816.0	19891.0	42813.0	25314.0	37916.0	25793.0
-42.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	735.0	13889.0	15992.0	28407.0	11019.0	20069.0	29553.0	18371.0	19808.0	42533.0	26162.0	37666.0	25129.0
-42.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1022.0	12078.0	16077.0	29319.0	11696.0	19957.0	29761.0	18003.0	20134.0	42509.0	25485.0	37333.0	25870.0
-42.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.0	13451.0	15641.0	29132.0	11776.0	20050.0	30259.0	19182.0	20005.0	42705.0	25626.0	37601.0	26251.0
-42.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1578.0	12536.0	15164.0	28064.0	11673.0	20554.0	30547.0	18261.0	20520.0	42420.0	25700.0	38578.0	25977.0
-42.05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1749.0	14420.0	15211.0	27003.0	11678.0	21155.0	30130.0	18215.0	20359.0	42783.0	25740.0	38552.0	26134.0
-41.95	0.0	0.0	0.0	0.0	0.0	0.0	4.0	627.0	13057.0	14345.0	26945.0	11394.0	19861.0	29082.0	18654.0	20389.0	42035.0	25525.0	38362.0	26481.0
-41.85	0.0	0.0	0.0	0.0	0.0	0.0	5.0	592.0	13179.0	14586.0	27414.0	11509.0	20609.0	30080.0	18904.0	20695.0	42454.0	25503.0	37581.0	26881.0
-41.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681.0	14097.0	14773.0	27998.0	11654.0	20065.0	28982.0	19358.0	21067.0	42312.0	25253.0	37199.0	27188.0
-41.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	821.0	14710.0	14762.0	26869.0	11642.0	20426.0	29626.0	19336.0	20992.0	41215.0	26002.0	37783.0	26715.0
-41.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	998.0	14510.0	14622.0	27687.0	12339.0	20622.0	28288.0	19582.0	21093.0	42551.0	25225.0	38367.0	27443.0
-41.45	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1111.0	16773.0	13921.0	27635.0	11875.0	20305.0	29754.0	18818.0	21015.0	41258.0	26169.0	37308.0	28038.0
-41.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1435.0	15009.0	14988.0	27755.0	12499.0	20762.0	29283.0	19494.0	21256.0	41525.0	25262.0	37787.0	28325.0
-41.25	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1721.0	16117.0	13810.0	28008.0	12287.0	21082.0	29172.0	19544.0	20487.0	40735.0	25394.0	37336.0	28145.0
-41.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2197.0	15849.0	13564.0	26595.0	12618.0	21577.0	29189.0	19492.0	20526.0	41732.0	25612.0	37315.0	28358.0
-41.05	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2458.0	17179.0	13866.0	27409.0	12487.0	20967.0	29604.0	19791.0	20704.0	41345.0	25914.0	37298.0	28560.0
-40.95	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5109.0	16374.0	13536.0	27164.0	12625.0	20510.0	29618.0	19696.0	20724.0	41221.0	25425.0	37047.0	29429.0
-40.85	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5248.0	16100.0	14045.0	26876.0	12644.0	21521.0	29239.0	19249.0	20395.0	41346.0	24605.0	37259.0	29382.0
-40.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	39515.0	15884.0	13819.0	26063.0	12220.0	21075.0	30491.0	19757.0	20781.0	41006.0	24541.0	37369.0	28997.0
-40.65	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6542.0	16883.0	13916.0	26761.0	12169.0	20650.0	29885.0	20047.0	20666.0	41880.0	24509.0	36740.0	29745.0
-40.55	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6842.0	17519.0	13509.0	26766.0	12249.0	21155.0	29710.0	20238.0	20645.0	41961.0	25181.0	37520.0	29721.0
-40.45	0.0	0.0	0.0	0.0	0.0	0.0	2.0	33037.0	17357.0	14228.0	26218.0	12749.0	21388.0	30847.0	19726.0	20422.0	42461.0	23935.0	37282.0	30316.0
-40.35	0.0	0.0	0.0	0.0	0.0	0.0	2.0	42197.0	17005.0	13426.0	25471.0	11983.0	21171.0	29311.0	19768.0	20358.0	42298.0	24024.0	37793.0	30246.0
-40.25	0.0	0.0	0.0	0.0	0.0	0.0	3.0	33131.0	17707.0	13531.0	25652.0	12079.0	21115.0	29617.0	21418.0	21388.0	42214.0	24081.0	37606.0	30693.0
-40.15	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11004.0	17774.0	13495.0	25995.0	12433.0	20930.0	29547.0	20365.0	21047.0	41283.0	24635.0	37175.0	31323.0
-40.05	0.0	0.0	0.0	0.0	0.0	0.0	30.0	4947.0	17584.0	13101.0	25993.0	12372.0	21522.0	29891.0	20493.0	21063.0	42144.0	24143.0	37042.0	31936.0
-39.95	0.0	0.0	0.0	0.0	0.0	0.0	25.0	6859.0	19462.0	13188.0	25065.0	11974.0	21138.0	29633.0	20330.0	21315.0	41094.0	24521.0	37942.0	31207.0
-39.85	0.0	0.0	0.0	0.0	0.0	0.0	19.0	11330.0	18885.0	13005.0	24555.0	12119.0	20969.0	29496.0	20416.0	21085.0	41847.0	24715.0	38047.0	31474.0
-39.75	0.0	0.0	0.0	0.0	0.0	0.0	27.0	9723.0	18068.0	13335.0	25187.0	12074.0	22223.0	29480.0	20668.0	20538.0	40746.0	24687.0	38664.0	32028.0
-39.65	0.0	0.0	0.0	0.0	0.0	0.0	41.0	7606.0	18749.0	13183.0	25597.0	11778.0	22276.0	29041.0	20856.0	20897.0	40631.0	24750.0	38137.0	32360.0
-39.55	0.0	0.0	0.0	0.0	0.0	0.0	35.0	10618.0	19971.0	12968.0	24237.0	12000.0	21641.0	29678.0	20989.0	20503.0	40498.0	24519.0	38594.0	33331.0
-39.45	0.0	0.0	0.0	0.0	0.0	0.0	36.0	12643.0	18910.0	13644.0	23902.0	12002.0	22839.0	30292.0	20850.0	21333.0	40048.0	24515.0	38170.0	32450.0
-39.35	0.0	0.0	0.0	0.0	0.0	0.0	62.0	8902.0	18831.0	13310.0	24658.0	12500.0	23031.0	30003.0	20323.0	20773.0	39466.0	24401.0	38248.0	32620.0
-39.25	0.0	0.0	0.0	0.0	0.0	0.0	66.0	10482.0	18399.0	13645.0	23531.0	11634.0	23121.0	28964.0	20947.0	21282.0	39243.0	24351.0	37593.0	33459.0
-39.15	0.0	0.0	0.0	0.0	0.0	0.0	79.0	9933.0	20010.0	13041.0	24711.0	11661.0	23161.0	29582.0	20726.0	20760.0	39475.0	24783.0	38228.0	32965.0
-39.05	0.0	0.0	0.0	0.0	0.0	0.0	141.0	6885.0	19176.0	13050.0	23547.0	12438.0	23934.0	29635.0	21009.0	20780.0	38985.0	24739.0	37622.0	33180.0
-38.95	0.0	0.0	0.0	0.0	0.0	0.0	157.0	7403.0	19619.0	13194.0	24030.0	12309.0	23741.0	29240.0	20878.0	20803.0	39259.0	24754.0	37523.0	32242.0
-38.85	0.0	0.0	0.0	0.0	0.0	0.0	155.0	8589.0	21265.0	13214.0	22953.0	12366.0	24184.0	29751.0	21463.0	20982.0	38253.0	24525.0	38395.0	32185.0
-38.75	0.0	0.0	0.0	0.0	0.0	0.0	218.0	7563.0	21039.0	13106.0	22926.0	12152.0	24081.0	30167.0	20122.0	20233.0	37772.0	24630.0	38504.0	32837.0
-38.65	0.0	0.0	0.0	0.0	0.0	0.0	224.0	8310.0	22624.0	12889.0	23064.0	12347.0	25204.0	29495.0	21008.0	20099.0	38471.0	24855.0	38615.0	32928.0
-38.55	0.0	0.0	0.0	0.0	0.0	0.0	343.0	6645.0	21447.0	13908.0	22767.0	12653.0	24500.0	30617.0	21274.0	20704.0	36707.0	24532.0	37769.0	33160.0
-38.45	0.0	0.0	0.0	0.0	0.0	0.0	467.0	5894.0	21097.0	13992.0	22510.0	12151.0	24371.0	30407.0	21174.0	21347.0	37457.0	24395.0	37856.0	33527.0
-38.35	0.0	0.0	0.0	0.0	0.0	0.0	551.0	6110.0	21612.0	12715.0	23247.0	11706.0	25044.0	30121.0	20667.0	21030.0	36909.0	24997.0	38104.0	32890.0
-38.25	0.0	0.0	0.0	0.0	0.0	0.0	604.0	6685.0	21653.0	12956.0	22830.0	12170.0	25219.0	29606.0	20581.0	21021.0	37396.0	24986.0	37865.0	33912.0
